Index,DAY,School,SchoolType,StartTime,AvgMaxDailyTemp,AvgMinDailyTemp,AvgIndoorRelativeHumidity,IndoorTempDuringSurvey,Age,Gender,FormalClothing,TotalCLOwithChair,SwC,MC,TCV
3,3.0,1.0,0.0,4.0,22.2,5.2,58.2,14.9,6.0,1.0,0.0,0.91,2.0,4.0,2.0
547,1.0,2.0,1.0,1.0,20.5,5.0,64.7,14.5,8.0,0.0,1.0,1.55,1.0,4.0,
0,1.0,2.0,1.0,1.0,20.5,5.0,64.7,14.5,8.0,0.0,1.0,1.63,1.0,4.0,2.0
1,1.0,2.0,1.0,1.0,20.5,5.0,64.7,14.5,10.0,0.0,1.0,2.02,1.0,4.0,2.0
2,1.0,2.0,1.0,1.0,20.5,5.0,64.7,14.5,8.0,0.0,1.0,1.99,1.0,4.0,2.0
3,1.0,2.0,1.0,1.0,20.5,5.0,64.7,14.5,7.0,0.0,1.0,1.56,1.0,4.0,2.0
81,1.0,1.0,0.0,6.0,22.2,5.1,47.8,16.9,10.0,1.0,0.0,1.43,2.0,4.0,
0,1.0,1.0,0.0,6.0,22.2,5.1,47.8,16.9,10.0,1.0,0.0,1.65,2.0,4.0,2.0
1,1.0,1.0,0.0,6.0,22.2,5.1,47.8,16.9,10.0,1.0,0.0,1.82,2.0,4.0,2.0
2,1.0,1.0,0.0,6.0,22.2,5.1,47.8,16.9,9.0,1.0,0.0,1.67,2.0,4.0,2.0
3,1.0,1.0,0.0,6.0,22.2,5.1,47.8,16.9,10.0,1.0,0.0,1.28,2.0,4.0,2.0
1059,2.0,3.0,1.0,2.0,18.4,8.2,73.0,13.0,11.0,0.0,1.0,1.77,2.0,1.0,
0,2.0,3.0,1.0,2.0,18.4,8.2,73.0,13.0,11.0,0.0,1.0,2.02,2.0,1.0,2.0
1,2.0,3.0,1.0,2.0,18.4,8.2,73.0,13.0,11.0,0.0,1.0,0.95,2.0,1.0,2.0
2,2.0,3.0,1.0,2.0,18.4,8.2,73.0,13.0,9.0,0.0,1.0,1.33,2.0,1.0,2.0
3,2.0,3.0,1.0,2.0,18.4,8.2,73.0,13.0,10.0,0.0,1.0,1.27,2.0,1.0,2.0
1678,3.0,4.0,1.0,2.0,20.0,8.8,55.8,13.3,10.0,1.0,1.0,1.69,2.0,4.0,
0,3.0,4.0,1.0,2.0,20.0,8.8,55.8,13.3,11.0,1.0,1.0,1.88,2.0,4.0,2.0
1,3.0,4.0,1.0,2.0,20.0,8.8,55.8,13.3,8.0,1.0,1.0,1.13,2.0,4.0,2.0
2,3.0,4.0,1.0,2.0,20.0,8.8,55.8,13.3,8.0,1.0,1.0,1.44,2.0,4.0,2.0
3,3.0,4.0,1.0,2.0,20.0,8.8,55.8,13.3,7.0,1.0,1.0,1.48,2.0,4.0,2.0
565,1.0,2.0,1.0,1.0,20.5,5.0,64.7,14.5,10.0,1.0,1.0,1.49,2.0,4.0,
0,1.0,2.0,1.0,1.0,20.5,5.0,64.7,14.5,13.0,1.0,1.0,1.49,2.0,4.0,2.0
1,1.0,2.0,1.0,1.0,20.5,5.0,64.7,14.5,10.0,1.0,1.0,1.1,2.0,4.0,2.0
2,1.0,2.0,1.0,1.0,20.5,5.0,64.7,14.5,6.0,1.0,1.0,1.4,2.0,4.0,2.0
3,1.0,2.0,1.0,1.0,20.5,5.0,64.7,14.5,10.0,1.0,1.0,1.51,2.0,4.0,2.0
579,1.0,2.0,1.0,1.0,20.5,5.0,63.8,14.5,7.0,1.0,1.0,1.55,2.0,4.0,
0,1.0,2.0,1.0,1.0,20.5,5.0,63.8,14.5,9.0,1.0,1.0,1.47,2.0,4.0,2.0
1,1.0,2.0,1.0,1.0,20.5,5.0,63.8,14.5,12.0,1.0,1.0,1.85,2.0,4.0,2.0
2,1.0,2.0,1.0,1.0,20.5,5.0,63.8,14.5,13.0,1.0,1.0,1.94,2.0,4.0,2.0
3,1.0,2.0,1.0,1.0,20.5,5.0,63.8,14.5,7.0,1.0,1.0,1.79,2.0,4.0,2.0
263,3.0,1.0,0.0,3.0,22.2,5.2,60.4,14.4,10.0,0.0,0.0,1.21,2.0,4.0,
0,3.0,1.0,0.0,3.0,22.2,5.2,60.4,14.4,13.0,0.0,0.0,0.97,2.0,4.0,2.0
1,3.0,1.0,0.0,3.0,22.2,5.2,60.4,14.4,7.0,0.0,0.0,2.01,2.0,4.0,2.0
2,3.0,1.0,0.0,3.0,22.2,5.2,60.4,14.4,10.0,0.0,0.0,1.74,2.0,4.0,2.0
3,3.0,1.0,0.0,3.0,22.2,5.2,60.4,14.4,9.0,0.0,0.0,0.92,2.0,4.0,2.0
924,1.0,3.0,1.0,2.0,22.4,10.1,48.6,17.0,9.0,0.0,1.0,1.69,2.0,4.0,
0,1.0,3.0,1.0,2.0,22.4,10.1,48.6,17.0,9.0,0.0,1.0,1.82,2.0,4.0,2.0
1,1.0,3.0,1.0,2.0,22.4,10.1,48.6,17.0,6.0,0.0,1.0,1.32,2.0,4.0,2.0
2,1.0,3.0,1.0,2.0,22.4,10.1,48.6,17.0,9.0,0.0,1.0,1.98,2.0,4.0,2.0
3,1.0,3.0,1.0,2.0,22.4,10.1,48.6,17.0,11.0,0.0,1.0,1.26,2.0,4.0,2.0
216,3.0,1.0,0.0,3.0,22.2,5.2,60.6,13.8,8.0,0.0,0.0,1.57,2.0,4.0,
0,3.0,1.0,0.0,3.0,22.2,5.2,60.6,13.8,13.0,0.0,0.0,1.8,2.0,4.0,2.0
1,3.0,1.0,0.0,3.0,22.2,5.2,60.6,13.8,10.0,0.0,0.0,1.95,2.0,4.0,2.0
2,3.0,1.0,0.0,3.0,22.2,5.2,60.6,13.8,11.0,0.0,0.0,1.0,2.0,4.0,2.0
3,3.0,1.0,0.0,3.0,22.2,5.2,60.6,13.8,11.0,0.0,0.0,1.45,2.0,4.0,2.0
769,4.0,2.0,1.0,1.0,24.2,6.0,60.3,15.8,10.0,1.0,0.0,1.29,2.0,4.0,
0,4.0,2.0,1.0,1.0,24.2,6.0,60.3,15.8,7.0,1.0,0.0,1.09,2.0,4.0,2.0
1,4.0,2.0,1.0,1.0,24.2,6.0,60.3,15.8,10.0,1.0,0.0,1.92,2.0,4.0,2.0
2,4.0,2.0,1.0,1.0,24.2,6.0,60.3,15.8,8.0,1.0,0.0,1.74,2.0,4.0,2.0
3,4.0,2.0,1.0,1.0,24.2,6.0,60.3,15.8,7.0,1.0,0.0,1.18,2.0,4.0,2.0
10,1.0,1.0,0.0,3.0,22.2,5.1,55.1,14.5,8.0,1.0,0.0,0.9,2.0,2.0,
0,1.0,1.0,0.0,3.0,22.2,5.1,55.1,14.5,13.0,1.0,0.0,1.25,2.0,2.0,2.0
1,1.0,1.0,0.0,3.0,22.2,5.1,55.1,14.5,12.0,1.0,0.0,0.93,2.0,2.0,2.0
2,1.0,1.0,0.0,3.0,22.2,5.1,55.1,14.5,6.0,1.0,0.0,0.98,2.0,2.0,2.0
3,1.0,1.0,0.0,3.0,22.2,5.1,55.1,14.5,8.0,1.0,0.0,1.89,2.0,2.0,2.0
518,5.0,1.0,0.0,3.0,24.2,6.0,61.0,15.6,11.0,1.0,0.0,1.26,2.0,4.0,
0,5.0,1.0,0.0,3.0,24.2,6.0,61.0,15.6,12.0,1.0,0.0,1.26,2.0,4.0,2.0
1,5.0,1.0,0.0,3.0,24.2,6.0,61.0,15.6,12.0,1.0,0.0,0.98,2.0,4.0,2.0
2,5.0,1.0,0.0,3.0,24.2,6.0,61.0,15.6,7.0,1.0,0.0,0.96,2.0,4.0,2.0
3,5.0,1.0,0.0,3.0,24.2,6.0,61.0,15.6,11.0,1.0,0.0,0.99,2.0,4.0,2.0
1362,4.0,3.0,1.0,2.0,17.6,8.4,69.9,13.4,11.0,1.0,1.0,1.49,1.0,4.0,
0,4.0,3.0,1.0,2.0,17.6,8.4,69.9,13.4,11.0,1.0,1.0,1.29,1.0,4.0,2.0
1,4.0,3.0,1.0,2.0,17.6,8.4,69.9,13.4,13.0,1.0,1.0,1.41,1.0,4.0,2.0
2,4.0,3.0,1.0,2.0,17.6,8.4,69.9,13.4,8.0,1.0,1.0,1.51,1.0,4.0,2.0
3,4.0,3.0,1.0,2.0,17.6,8.4,69.9,13.4,11.0,1.0,1.0,1.48,1.0,4.0,2.0
78,1.0,1.0,0.0,6.0,22.2,5.1,47.8,16.9,10.0,0.0,0.0,1.12,2.0,4.0,
0,1.0,1.0,0.0,6.0,22.2,5.1,47.8,16.9,9.0,0.0,0.0,1.56,2.0,4.0,2.0
1,1.0,1.0,0.0,6.0,22.2,5.1,47.8,16.9,7.0,0.0,0.0,1.85,2.0,4.0,2.0
2,1.0,1.0,0.0,6.0,22.2,5.1,47.8,16.9,10.0,0.0,0.0,1.94,2.0,4.0,2.0
3,1.0,1.0,0.0,6.0,22.2,5.1,47.8,16.9,10.0,0.0,0.0,1.38,2.0,4.0,2.0
864,1.0,3.0,1.0,1.0,22.4,10.1,49.9,16.7,10.0,1.0,1.0,1.38,2.0,4.0,
0,1.0,3.0,1.0,1.0,22.4,10.1,49.9,16.7,10.0,1.0,1.0,1.43,2.0,4.0,2.0
1,1.0,3.0,1.0,1.0,22.4,10.1,49.9,16.7,10.0,1.0,1.0,1.69,2.0,4.0,2.0
2,1.0,3.0,1.0,1.0,22.4,10.1,49.9,16.7,6.0,1.0,1.0,1.92,2.0,4.0,2.0
3,1.0,3.0,1.0,1.0,22.4,10.1,49.9,16.7,8.0,1.0,1.0,0.98,2.0,4.0,2.0
1848,5.0,4.0,1.0,1.0,20.6,4.6,65.4,13.0,10.0,0.0,1.0,1.16,1.0,4.0,
0,5.0,4.0,1.0,1.0,20.6,4.6,65.4,13.0,11.0,0.0,1.0,1.03,1.0,4.0,2.0
1,5.0,4.0,1.0,1.0,20.6,4.6,65.4,13.0,12.0,0.0,1.0,1.29,1.0,4.0,2.0
2,5.0,4.0,1.0,1.0,20.6,4.6,65.4,13.0,8.0,0.0,1.0,1.51,1.0,4.0,2.0
3,5.0,4.0,1.0,1.0,20.6,4.6,65.4,13.0,8.0,0.0,1.0,1.23,1.0,4.0,2.0
7,1.0,1.0,0.0,3.0,22.2,5.1,55.1,14.5,8.0,0.0,0.0,1.57,1.0,4.0,
0,1.0,1.0,0.0,3.0,22.2,5.1,55.1,14.5,6.0,0.0,0.0,1.76,1.0,4.0,2.0
1,1.0,1.0,0.0,3.0,22.2,5.1,55.1,14.5,7.0,0.0,0.0,1.16,1.0,4.0,2.0
2,1.0,1.0,0.0,3.0,22.2,5.1,55.1,14.5,8.0,0.0,0.0,1.83,1.0,4.0,2.0
3,1.0,1.0,0.0,3.0,22.2,5.1,55.1,14.5,8.0,0.0,0.0,1.01,1.0,4.0,2.0
990,2.0,3.0,1.0,1.0,18.4,8.2,74.2,12.9,9.0,0.0,1.0,1.69,1.0,4.0,
0,2.0,3.0,1.0,1.0,18.4,8.2,74.2,12.9,11.0,0.0,1.0,1.44,1.0,4.0,2.0
1,2.0,3.0,1.0,1.0,18.4,8.2,74.2,12.9,7.0,0.0,1.0,1.63,1.0,4.0,2.0
2,2.0,3.0,1.0,1.0,18.4,8.2,74.2,12.9,10.0,0.0,1.0,1.29,1.0,4.0,2.0
3,2.0,3.0,1.0,1.0,18.4,8.2,74.2,12.9,9.0,0.0,1.0,1.45,1.0,4.0,2.0
717,3.0,2.0,1.0,1.0,22.9,6.6,57.2,15.0,8.0,0.0,1.0,1.55,2.0,4.0,
0,3.0,2.0,1.0,1.0,22.9,6.6,57.2,15.0,11.0,0.0,1.0,1.82,2.0,4.0,2.0
1,3.0,2.0,1.0,1.0,22.9,6.6,57.2,15.0,9.0,0.0,1.0,1.46,2.0,4.0,2.0
2,3.0,2.0,1.0,1.0,22.9,6.6,57.2,15.0,11.0,0.0,1.0,1.43,2.0,4.0,2.0
3,3.0,2.0,1.0,1.0,22.9,6.6,57.2,15.0,8.0,0.0,1.0,0.9,2.0,4.0,2.0
782,4.0,2.0,1.0,1.0,24.2,6.0,60.3,15.8,9.0,1.0,0.0,1.04,2.0,4.0,
0,4.0,2.0,1.0,1.0,24.2,6.0,60.3,15.8,8.0,1.0,0.0,1.78,2.0,4.0,2.0
1,4.0,2.0,1.0,1.0,24.2,6.0,60.3,15.8,10.0,1.0,0.0,1.31,2.0,4.0,2.0
2,4.0,2.0,1.0,1.0,24.2,6.0,60.3,15.8,13.0,1.0,0.0,1.89,2.0,4.0,2.0
3,4.0,2.0,1.0,1.0,24.2,6.0,60.3,15.8,10.0,1.0,0.0,1.99,2.0,4.0,2.0
1851,5.0,4.0,1.0,1.0,20.6,4.6,65.4,13.0,9.0,1.0,1.0,1.55,2.0,4.0,
0,5.0,4.0,1.0,1.0,20.6,4.6,65.4,13.0,6.0,1.0,1.0,1.69,2.0,4.0,2.0
1,5.0,4.0,1.0,1.0,20.6,4.6,65.4,13.0,8.0,1.0,1.0,1.33,2.0,4.0,2.0
2,5.0,4.0,1.0,1.0,20.6,4.6,65.4,13.0,9.0,1.0,1.0,1.56,2.0,4.0,2.0
3,5.0,4.0,1.0,1.0,20.6,4.6,65.4,13.0,7.0,1.0,1.0,1.46,2.0,4.0,2.0
406,4.0,1.0,0.0,3.0,22.9,6.6,54.6,16.0,11.0,0.0,0.0,0.9,2.0,4.0,
0,4.0,1.0,0.0,3.0,22.9,6.6,54.6,16.0,11.0,0.0,0.0,1.58,2.0,4.0,2.0
1,4.0,1.0,0.0,3.0,22.9,6.6,54.6,16.0,11.0,0.0,0.0,1.78,2.0,4.0,2.0
2,4.0,1.0,0.0,3.0,22.9,6.6,54.6,16.0,12.0,0.0,0.0,1.77,2.0,4.0,2.0
3,4.0,1.0,0.0,3.0,22.9,6.6,54.6,16.0,11.0,0.0,0.0,1.63,2.0,4.0,2.0
763,4.0,2.0,1.0,1.0,24.2,6.0,60.0,16.0,9.0,1.0,0.0,1.57,1.0,4.0,
0,4.0,2.0,1.0,1.0,24.2,6.0,60.0,16.0,12.0,1.0,0.0,0.93,1.0,4.0,2.0
1,4.0,2.0,1.0,1.0,24.2,6.0,60.0,16.0,7.0,1.0,0.0,1.35,1.0,4.0,2.0
2,4.0,2.0,1.0,1.0,24.2,6.0,60.0,16.0,10.0,1.0,0.0,1.75,1.0,4.0,2.0
3,4.0,2.0,1.0,1.0,24.2,6.0,60.0,16.0,9.0,1.0,0.0,2.01,1.0,4.0,2.0
1794,5.0,4.0,1.0,1.0,20.6,4.6,68.8,13.7,9.0,0.0,1.0,1.5,2.0,4.0,
0,5.0,4.0,1.0,1.0,20.6,4.6,68.8,13.7,9.0,0.0,1.0,1.86,2.0,4.0,2.0
1,5.0,4.0,1.0,1.0,20.6,4.6,68.8,13.7,8.0,0.0,1.0,1.8,2.0,4.0,2.0
2,5.0,4.0,1.0,1.0,20.6,4.6,68.8,13.7,11.0,0.0,1.0,1.33,2.0,4.0,2.0
3,5.0,4.0,1.0,1.0,20.6,4.6,68.8,13.7,9.0,0.0,1.0,1.6,2.0,4.0,2.0
745,3.0,2.0,1.0,1.0,22.9,6.6,60.0,14.1,10.0,1.0,1.0,1.77,2.0,4.0,
0,3.0,2.0,1.0,1.0,22.9,6.6,60.0,14.1,8.0,1.0,1.0,1.22,2.0,4.0,2.0
1,3.0,2.0,1.0,1.0,22.9,6.6,60.0,14.1,10.0,1.0,1.0,1.85,2.0,4.0,2.0
2,3.0,2.0,1.0,1.0,22.9,6.6,60.0,14.1,7.0,1.0,1.0,1.12,2.0,4.0,2.0
3,3.0,2.0,1.0,1.0,22.9,6.6,60.0,14.1,10.0,1.0,1.0,1.0,2.0,4.0,2.0
688,3.0,2.0,1.0,1.0,22.9,6.6,56.9,15.0,9.0,0.0,1.0,1.16,2.0,4.0,
0,3.0,2.0,1.0,1.0,22.9,6.6,56.9,15.0,10.0,0.0,1.0,1.43,2.0,4.0,2.0
1,3.0,2.0,1.0,1.0,22.9,6.6,56.9,15.0,7.0,0.0,1.0,1.39,2.0,4.0,2.0
2,3.0,2.0,1.0,1.0,22.9,6.6,56.9,15.0,7.0,0.0,1.0,1.95,2.0,4.0,2.0
3,3.0,2.0,1.0,1.0,22.9,6.6,56.9,15.0,7.0,0.0,1.0,1.81,2.0,4.0,2.0
1046,2.0,3.0,1.0,2.0,18.4,8.2,73.0,13.0,10.0,0.0,1.0,1.24,2.0,4.0,
0,2.0,3.0,1.0,2.0,18.4,8.2,73.0,13.0,11.0,0.0,1.0,1.02,2.0,4.0,2.0
1,2.0,3.0,1.0,2.0,18.4,8.2,73.0,13.0,10.0,0.0,1.0,1.08,2.0,4.0,2.0
2,2.0,3.0,1.0,2.0,18.4,8.2,73.0,13.0,9.0,0.0,1.0,1.39,2.0,4.0,2.0
3,2.0,3.0,1.0,2.0,18.4,8.2,73.0,13.0,11.0,0.0,1.0,1.36,2.0,4.0,2.0
1506,2.0,4.0,1.0,2.0,19.6,6.6,65.2,14.1,9.0,0.0,1.0,1.69,2.0,4.0,
0,2.0,4.0,1.0,2.0,19.6,6.6,65.2,14.1,8.0,0.0,1.0,2.02,2.0,4.0,2.0
1,2.0,4.0,1.0,2.0,19.6,6.6,65.2,14.1,13.0,0.0,1.0,0.96,2.0,4.0,2.0
2,2.0,4.0,1.0,2.0,19.6,6.6,65.2,14.1,9.0,0.0,1.0,1.5,2.0,4.0,2.0
3,2.0,4.0,1.0,2.0,19.6,6.6,65.2,14.1,10.0,0.0,1.0,1.13,2.0,4.0,2.0
690,3.0,2.0,1.0,1.0,22.9,6.6,56.9,15.0,9.0,1.0,1.0,1.44,2.0,4.0,
0,3.0,2.0,1.0,1.0,22.9,6.6,56.9,15.0,9.0,1.0,1.0,1.93,2.0,4.0,2.0
1,3.0,2.0,1.0,1.0,22.9,6.6,56.9,15.0,7.0,1.0,1.0,1.12,2.0,4.0,2.0
2,3.0,2.0,1.0,1.0,22.9,6.6,56.9,15.0,10.0,1.0,1.0,2.04,2.0,4.0,2.0
3,3.0,2.0,1.0,1.0,22.9,6.6,56.9,15.0,9.0,1.0,1.0,1.86,2.0,4.0,2.0
1949,1.0,5.0,1.0,4.0,20.8,4.2,59.1,15.1,11.0,1.0,1.0,1.49,1.0,4.0,
0,1.0,5.0,1.0,4.0,20.8,4.2,59.1,15.1,7.0,1.0,1.0,1.43,1.0,4.0,2.0
1,1.0,5.0,1.0,4.0,20.8,4.2,59.1,15.1,6.0,1.0,1.0,1.28,1.0,4.0,2.0
2,1.0,5.0,1.0,4.0,20.8,4.2,59.1,15.1,12.0,1.0,1.0,1.63,1.0,4.0,2.0
3,1.0,5.0,1.0,4.0,20.8,4.2,59.1,15.1,13.0,1.0,1.0,1.56,1.0,4.0,2.0
280,3.0,1.0,0.0,4.0,22.2,5.2,58.2,14.9,10.0,0.0,0.0,1.04,2.0,4.0,
0,3.0,1.0,0.0,4.0,22.2,5.2,58.2,14.9,12.0,0.0,0.0,1.24,2.0,4.0,2.0
1,3.0,1.0,0.0,4.0,22.2,5.2,58.2,14.9,8.0,0.0,0.0,1.13,2.0,4.0,2.0
2,3.0,1.0,0.0,4.0,22.2,5.2,58.2,14.9,6.0,0.0,0.0,1.01,2.0,4.0,2.0
3,3.0,1.0,0.0,4.0,22.2,5.2,58.2,14.9,7.0,0.0,0.0,1.08,2.0,4.0,2.0
992,2.0,3.0,1.0,1.0,18.4,8.2,74.2,12.9,8.0,0.0,1.0,1.08,2.0,4.0,
0,2.0,3.0,1.0,1.0,18.4,8.2,74.2,12.9,13.0,0.0,1.0,1.44,2.0,4.0,2.0
1,2.0,3.0,1.0,1.0,18.4,8.2,74.2,12.9,11.0,0.0,1.0,1.45,2.0,4.0,2.0
2,2.0,3.0,1.0,1.0,18.4,8.2,74.2,12.9,9.0,0.0,1.0,1.03,2.0,4.0,2.0
3,2.0,3.0,1.0,1.0,18.4,8.2,74.2,12.9,8.0,0.0,1.0,1.41,2.0,4.0,2.0
1756,4.0,4.0,1.0,1.0,20.8,4.2,75.6,13.2,10.0,0.0,0.0,1.4,2.0,4.0,
0,4.0,4.0,1.0,1.0,20.8,4.2,75.6,13.2,9.0,0.0,0.0,1.69,2.0,4.0,2.0
1,4.0,4.0,1.0,1.0,20.8,4.2,75.6,13.2,9.0,0.0,0.0,1.31,2.0,4.0,2.0
2,4.0,4.0,1.0,1.0,20.8,4.2,75.6,13.2,7.0,0.0,0.0,0.94,2.0,4.0,2.0
3,4.0,4.0,1.0,1.0,20.8,4.2,75.6,13.2,11.0,0.0,0.0,1.14,2.0,4.0,2.0
1531,2.0,4.0,1.0,2.0,19.6,6.6,65.2,14.1,10.0,1.0,1.0,1.55,2.0,4.0,
0,2.0,4.0,1.0,2.0,19.6,6.6,65.2,14.1,10.0,1.0,1.0,1.2,2.0,4.0,2.0
1,2.0,4.0,1.0,2.0,19.6,6.6,65.2,14.1,13.0,1.0,1.0,0.9,2.0,4.0,2.0
2,2.0,4.0,1.0,2.0,19.6,6.6,65.2,14.1,10.0,1.0,1.0,1.3,2.0,4.0,2.0
3,2.0,4.0,1.0,2.0,19.6,6.6,65.2,14.1,13.0,1.0,1.0,1.2,2.0,4.0,2.0
1876,5.0,4.0,1.0,2.0,20.6,4.6,60.4,13.0,10.0,0.0,1.0,1.24,2.0,4.0,
0,5.0,4.0,1.0,2.0,20.6,4.6,60.4,13.0,10.0,0.0,1.0,1.94,2.0,4.0,2.0
1,5.0,4.0,1.0,2.0,20.6,4.6,60.4,13.0,8.0,0.0,1.0,1.42,2.0,4.0,2.0
2,5.0,4.0,1.0,2.0,20.6,4.6,60.4,13.0,10.0,0.0,1.0,1.02,2.0,4.0,2.0
3,5.0,4.0,1.0,2.0,20.6,4.6,60.4,13.0,10.0,0.0,1.0,1.42,2.0,4.0,2.0
277,3.0,1.0,0.0,4.0,22.2,5.2,58.2,14.9,10.0,0.0,0.0,1.21,2.0,4.0,
0,3.0,1.0,0.0,4.0,22.2,5.2,58.2,14.9,10.0,0.0,0.0,1.03,2.0,4.0,2.0
1,3.0,1.0,0.0,4.0,22.2,5.2,58.2,14.9,6.0,0.0,0.0,1.11,2.0,4.0,2.0
2,3.0,1.0,0.0,4.0,22.2,5.2,58.2,14.9,10.0,0.0,0.0,0.95,2.0,4.0,2.0
3,3.0,1.0,0.0,4.0,22.2,5.2,58.2,14.9,10.0,0.0,0.0,1.8,2.0,4.0,2.0
86,1.0,1.0,0.0,6.0,22.2,5.1,47.8,16.9,10.0,1.0,0.0,1.07,2.0,4.0,
0,1.0,1.0,0.0,6.0,22.2,5.1,47.8,16.9,10.0,1.0,0.0,1.6,2.0,4.0,2.0
1,1.0,1.0,0.0,6.0,22.2,5.1,47.8,16.9,8.0,1.0,0.0,1.73,2.0,4.0,2.0
2,1.0,1.0,0.0,6.0,22.2,5.1,47.8,16.9,11.0,1.0,0.0,1.55,2.0,4.0,2.0
3,1.0,1.0,0.0,6.0,22.2,5.1,47.8,16.9,10.0,1.0,0.0,1.04,2.0,4.0,2.0
1322,4.0,3.0,1.0,2.0,17.6,8.4,62.2,14.0,9.0,1.0,1.0,1.19,2.0,1.0,
0,4.0,3.0,1.0,2.0,17.6,8.4,62.2,14.0,11.0,1.0,1.0,2.04,2.0,1.0,2.0
1,4.0,3.0,1.0,2.0,17.6,8.4,62.2,14.0,8.0,1.0,1.0,1.96,2.0,1.0,2.0
2,4.0,3.0,1.0,2.0,17.6,8.4,62.2,14.0,11.0,1.0,1.0,1.3,2.0,1.0,2.0
3,4.0,3.0,1.0,2.0,17.6,8.4,62.2,14.0,11.0,1.0,1.0,1.8,2.0,1.0,2.0
1749,4.0,4.0,1.0,1.0,20.8,4.2,75.6,13.2,10.0,1.0,0.0,1.04,2.0,4.0,
0,4.0,4.0,1.0,1.0,20.8,4.2,75.6,13.2,12.0,1.0,0.0,1.75,2.0,4.0,2.0
1,4.0,4.0,1.0,1.0,20.8,4.2,75.6,13.2,11.0,1.0,0.0,1.78,2.0,4.0,2.0
2,4.0,4.0,1.0,1.0,20.8,4.2,75.6,13.2,11.0,1.0,0.0,1.18,2.0,4.0,2.0
3,4.0,4.0,1.0,1.0,20.8,4.2,75.6,13.2,8.0,1.0,0.0,1.68,2.0,4.0,2.0
1371,4.0,3.0,1.0,2.0,17.6,8.4,69.9,13.4,11.0,1.0,1.0,1.74,2.0,4.0,
0,4.0,3.0,1.0,2.0,17.6,8.4,69.9,13.4,10.0,1.0,1.0,1.05,2.0,4.0,2.0
1,4.0,3.0,1.0,2.0,17.6,8.4,69.9,13.4,11.0,1.0,1.0,1.97,2.0,4.0,2.0
2,4.0,3.0,1.0,2.0,17.6,8.4,69.9,13.4,11.0,1.0,1.0,1.89,2.0,4.0,2.0
3,4.0,3.0,1.0,2.0,17.6,8.4,69.9,13.4,9.0,1.0,1.0,1.66,2.0,4.0,2.0
119,2.0,1.0,0.0,4.0,20.5,5.0,66.39,15.6,8.0,1.0,0.0,1.29,2.0,4.0,
0,2.0,1.0,0.0,4.0,20.5,5.0,66.39,15.6,10.0,1.0,0.0,1.11,2.0,4.0,2.0
1,2.0,1.0,0.0,4.0,20.5,5.0,66.39,15.6,8.0,1.0,0.0,1.97,2.0,4.0,2.0
2,2.0,1.0,0.0,4.0,20.5,5.0,66.39,15.6,9.0,1.0,0.0,1.69,2.0,4.0,2.0
3,2.0,1.0,0.0,4.0,20.5,5.0,66.39,15.6,10.0,1.0,0.0,2.02,2.0,4.0,2.0
523,5.0,1.0,0.0,3.0,24.2,6.0,61.0,15.6,11.0,1.0,0.0,0.9,2.0,4.0,
0,5.0,1.0,0.0,3.0,24.2,6.0,61.0,15.6,11.0,1.0,0.0,1.95,2.0,4.0,2.0
1,5.0,1.0,0.0,3.0,24.2,6.0,61.0,15.6,10.0,1.0,0.0,1.77,2.0,4.0,2.0
2,5.0,1.0,0.0,3.0,24.2,6.0,61.0,15.6,11.0,1.0,0.0,1.1,2.0,4.0,2.0
3,5.0,1.0,0.0,3.0,24.2,6.0,61.0,15.6,6.0,1.0,0.0,1.18,2.0,4.0,2.0
598,1.0,2.0,1.0,2.0,20.5,5.0,63.8,14.6,10.0,1.0,1.0,1.24,1.0,4.0,
0,1.0,2.0,1.0,2.0,20.5,5.0,63.8,14.6,6.0,1.0,1.0,1.16,1.0,4.0,2.0
1,1.0,2.0,1.0,2.0,20.5,5.0,63.8,14.6,12.0,1.0,1.0,1.24,1.0,4.0,2.0
2,1.0,2.0,1.0,2.0,20.5,5.0,63.8,14.6,6.0,1.0,1.0,1.57,1.0,4.0,2.0
3,1.0,2.0,1.0,2.0,20.5,5.0,63.8,14.6,10.0,1.0,1.0,1.93,1.0,4.0,2.0
176,2.0,1.0,0.0,5.0,20.5,5.0,57.53,15.3,10.0,0.0,0.0,1.07,2.0,4.0,
0,2.0,1.0,0.0,5.0,20.5,5.0,57.53,15.3,6.0,0.0,0.0,1.11,2.0,4.0,2.0
1,2.0,1.0,0.0,5.0,20.5,5.0,57.53,15.3,10.0,0.0,0.0,1.58,2.0,4.0,2.0
2,2.0,1.0,0.0,5.0,20.5,5.0,57.53,15.3,13.0,0.0,0.0,1.07,2.0,4.0,2.0
3,2.0,1.0,0.0,5.0,20.5,5.0,57.53,15.3,9.0,0.0,0.0,0.99,2.0,4.0,2.0
978,1.0,3.0,1.0,3.0,22.4,10.1,46.3,17.0,11.0,0.0,1.0,1.55,2.0,1.0,
0,1.0,3.0,1.0,3.0,22.4,10.1,46.3,17.0,13.0,0.0,1.0,0.92,2.0,1.0,2.0
1,1.0,3.0,1.0,3.0,22.4,10.1,46.3,17.0,12.0,0.0,1.0,1.23,2.0,1.0,2.0
2,1.0,3.0,1.0,3.0,22.4,10.1,46.3,17.0,10.0,0.0,1.0,0.99,2.0,1.0,2.0
