Index,DAY,School,SchoolType,StartTime,AvgMaxDailyTemp,AvgMinDailyTemp,AvgIndoorRelativeHumidity,IndoorTempDuringSurvey,Grade,Age,Gender,FormalClothing,TotalCLOwithChair,SwC,MC,TCV
2,2.0,3.0,1.0,1.0,18.4,8.2,74.2,12.9,3.0,9.0,1.0,1.0,1.49,2.0,4.0,2.0
3,2.0,3.0,1.0,1.0,18.4,8.2,74.2,12.9,3.0,10.0,1.0,1.0,1.48,2.0,4.0,2.0
1739,4.0,4.0,1.0,1.0,20.8,4.2,75.6,13.2,4.0,10.0,0.0,0.0,1.07,2.0,4.0,
0,4.0,4.0,1.0,1.0,20.8,4.2,50.7,13.2,4.0,13.0,0.0,0.0,1.07,2.0,4.0,2.0
1,4.0,4.0,1.0,1.0,20.8,4.2,56.4,13.2,4.0,10.0,0.0,0.0,1.07,2.0,4.0,2.0
2,4.0,4.0,1.0,1.0,20.8,4.2,75.6,13.2,4.0,10.0,0.0,0.0,1.39,2.0,4.0,2.0
3,4.0,4.0,1.0,1.0,20.8,4.2,75.6,13.2,4.0,10.0,0.0,0.0,1.76,2.0,4.0,2.0
1098,2.0,3.0,1.0,2.0,18.4,8.2,68.3,12.8,5.0,10.0,0.0,1.0,1.36,2.0,4.0,
0,2.0,3.0,1.0,2.0,18.4,8.2,68.3,17.0,5.0,10.0,0.0,1.0,1.36,2.0,4.0,2.0
1,2.0,3.0,1.0,2.0,18.4,8.2,68.3,15.3,5.0,10.0,0.0,1.0,1.79,2.0,4.0,2.0
2,2.0,3.0,1.0,2.0,18.4,8.2,68.3,12.8,5.0,10.0,0.0,1.0,1.2,2.0,4.0,2.0
3,2.0,3.0,1.0,2.0,18.4,8.2,74.5,17.1,5.0,10.0,0.0,1.0,1.36,2.0,4.0,2.0
400,4.0,1.0,0.0,3.0,22.9,6.6,54.6,16.0,5.0,11.0,0.0,0.0,0.9,2.0,4.0,
0,4.0,1.0,0.0,3.0,22.9,6.6,54.6,16.2,5.0,7.0,0.0,0.0,0.9,2.0,4.0,2.0
1,4.0,1.0,0.0,3.0,22.9,6.6,72.2,16.0,5.0,11.0,1.0,0.0,0.9,2.0,4.0,2.0
2,4.0,1.0,0.0,3.0,22.9,6.6,54.6,16.0,5.0,10.0,0.0,0.0,2.0,2.0,4.0,2.0
3,4.0,1.0,0.0,3.0,22.9,6.6,54.6,16.0,5.0,11.0,0.0,1.0,1.55,2.0,4.0,2.0
334,4.0,1.0,0.0,3.0,22.9,6.6,60.3,14.0,3.0,10.0,0.0,0.0,1.21,2.0,4.0,
0,4.0,1.0,0.0,3.0,22.9,6.6,72.1,14.0,3.0,10.0,0.0,0.0,1.21,2.0,4.0,2.0
1,4.0,1.0,0.0,3.0,22.9,6.6,62.9,16.8,3.0,10.0,0.0,0.0,1.21,2.0,4.0,2.0
2,4.0,1.0,0.0,3.0,22.9,6.6,60.3,16.7,3.0,10.0,0.0,0.0,1.96,2.0,4.0,2.0
3,4.0,1.0,0.0,3.0,22.9,6.6,55.3,14.0,3.0,10.0,0.0,0.0,1.21,2.0,4.0,2.0
54,1.0,1.0,0.0,4.0,22.2,5.1,44.23,17.5,4.0,10.0,1.0,0.0,1.21,2.0,4.0,
0,1.0,1.0,0.0,4.0,22.2,5.1,44.23,17.5,4.0,9.0,0.0,0.0,1.21,2.0,4.0,2.0
1,1.0,1.0,0.0,4.0,22.2,5.1,71.1,17.5,4.0,10.0,1.0,1.0,1.21,2.0,4.0,2.0
2,1.0,1.0,0.0,4.0,22.2,5.1,62.7,17.5,4.0,10.0,1.0,0.0,1.21,2.0,4.0,2.0
3,1.0,1.0,0.0,4.0,22.2,5.1,54.1,17.5,4.0,13.0,1.0,0.0,1.21,2.0,4.0,2.0
642,2.0,2.0,1.0,1.0,22.2,5.2,65.0,14.6,3.0,8.0,1.0,1.0,1.79,3.0,2.0,
0,2.0,2.0,1.0,1.0,22.2,5.2,65.0,15.5,3.0,8.0,1.0,1.0,0.92,3.0,2.0,2.0
1,2.0,2.0,1.0,1.0,22.2,5.2,69.5,14.6,3.0,8.0,1.0,1.0,1.79,3.0,2.0,2.0
2,2.0,2.0,1.0,1.0,22.2,5.2,65.0,14.6,3.0,9.0,1.0,1.0,1.93,3.0,2.0,2.0
3,2.0,2.0,1.0,1.0,22.2,5.2,65.0,17.3,3.0,11.0,1.0,1.0,1.79,3.0,2.0,2.0
1368,4.0,3.0,1.0,2.0,17.6,8.4,69.9,13.4,5.0,12.0,0.0,1.0,1.08,2.0,4.0,
0,4.0,3.0,1.0,2.0,17.6,8.4,69.9,14.7,5.0,12.0,0.0,0.0,1.08,2.0,4.0,2.0
1,4.0,3.0,1.0,2.0,17.6,8.4,65.2,13.4,5.0,12.0,0.0,1.0,1.08,2.0,4.0,2.0
2,4.0,3.0,1.0,2.0,17.6,8.4,69.9,13.4,5.0,7.0,0.0,1.0,1.39,2.0,4.0,2.0
3,4.0,3.0,1.0,2.0,17.6,8.4,69.9,14.1,5.0,12.0,0.0,1.0,1.08,2.0,4.0,2.0
295,3.0,1.0,0.0,4.0,22.2,5.2,58.2,14.9,5.0,10.0,1.0,0.0,1.57,2.0,4.0,
0,3.0,1.0,0.0,4.0,22.2,5.2,60.0,14.9,5.0,10.0,1.0,0.0,1.06,2.0,4.0,2.0
1,3.0,1.0,0.0,4.0,22.2,5.2,74.2,15.0,5.0,10.0,1.0,0.0,1.57,2.0,4.0,2.0
2,3.0,1.0,0.0,4.0,22.2,5.2,65.3,14.9,5.0,10.0,1.0,0.0,1.72,2.0,4.0,2.0
3,3.0,1.0,0.0,4.0,22.2,5.2,58.2,14.9,5.0,10.0,1.0,0.0,1.82,2.0,4.0,2.0
547,1.0,2.0,1.0,1.0,20.5,5.0,64.7,14.5,3.0,8.0,0.0,1.0,1.55,1.0,4.0,
0,1.0,2.0,1.0,1.0,20.5,5.0,64.7,12.9,3.0,8.0,0.0,0.0,1.55,1.0,4.0,2.0
1,1.0,2.0,1.0,1.0,20.5,5.0,64.7,16.9,3.0,8.0,0.0,1.0,0.93,1.0,4.0,2.0
2,1.0,2.0,1.0,1.0,20.5,5.0,67.5,14.5,3.0,8.0,0.0,1.0,1.55,1.0,4.0,2.0
3,1.0,2.0,1.0,1.0,20.5,5.0,64.7,14.5,3.0,13.0,0.0,1.0,1.35,1.0,4.0,2.0
81,1.0,1.0,0.0,6.0,22.2,5.1,47.8,16.9,5.0,10.0,1.0,0.0,1.43,2.0,4.0,
0,1.0,1.0,0.0,6.0,22.2,5.1,47.8,16.0,5.0,10.0,1.0,0.0,1.43,2.0,4.0,2.0
1,1.0,1.0,0.0,6.0,22.2,5.1,47.8,13.2,5.0,10.0,1.0,0.0,1.43,2.0,4.0,2.0
2,1.0,1.0,0.0,6.0,22.2,5.1,57.6,16.9,5.0,10.0,1.0,0.0,1.43,2.0,4.0,2.0
3,1.0,1.0,0.0,6.0,22.2,5.1,47.8,16.9,5.0,8.0,1.0,0.0,1.43,2.0,4.0,2.0
1059,2.0,3.0,1.0,2.0,18.4,8.2,73.0,13.0,4.0,11.0,0.0,1.0,1.77,2.0,1.0,
0,2.0,3.0,1.0,2.0,18.4,8.2,73.0,14.2,4.0,11.0,0.0,1.0,1.98,2.0,1.0,2.0
1,2.0,3.0,1.0,2.0,18.4,8.2,73.0,13.0,4.0,9.0,0.0,1.0,1.5,2.0,1.0,2.0
2,2.0,3.0,1.0,2.0,18.4,8.2,73.0,13.1,4.0,11.0,0.0,1.0,1.77,2.0,1.0,2.0
3,2.0,3.0,1.0,2.0,18.4,8.2,61.2,13.0,4.0,11.0,0.0,1.0,1.77,2.0,1.0,2.0
1678,3.0,4.0,1.0,2.0,20.0,8.8,55.8,13.3,5.0,10.0,1.0,1.0,1.69,2.0,4.0,
0,3.0,4.0,1.0,2.0,20.0,8.8,55.8,16.3,5.0,10.0,1.0,1.0,1.69,2.0,4.0,2.0
1,3.0,4.0,1.0,2.0,20.0,8.8,48.9,16.6,5.0,10.0,1.0,1.0,1.69,2.0,4.0,2.0
2,3.0,4.0,1.0,2.0,20.0,8.8,53.5,16.8,5.0,10.0,1.0,1.0,1.69,2.0,4.0,2.0
3,3.0,4.0,1.0,2.0,20.0,8.8,55.8,13.3,5.0,8.0,0.0,1.0,1.69,2.0,4.0,2.0
565,1.0,2.0,1.0,1.0,20.5,5.0,64.7,14.5,3.0,10.0,1.0,1.0,1.49,2.0,4.0,
0,1.0,2.0,1.0,1.0,20.5,5.0,64.7,16.3,3.0,10.0,0.0,1.0,1.49,2.0,4.0,2.0
1,1.0,2.0,1.0,1.0,20.5,5.0,68.2,14.5,3.0,10.0,1.0,1.0,1.49,2.0,4.0,2.0
2,1.0,2.0,1.0,1.0,20.5,5.0,64.7,14.5,3.0,12.0,1.0,1.0,1.17,2.0,4.0,2.0
3,1.0,2.0,1.0,1.0,20.5,5.0,60.9,14.5,3.0,10.0,1.0,1.0,1.49,2.0,4.0,2.0
579,1.0,2.0,1.0,1.0,20.5,5.0,63.8,14.5,3.0,7.0,1.0,1.0,1.55,2.0,4.0,
0,1.0,2.0,1.0,1.0,20.5,5.0,63.8,13.4,3.0,7.0,1.0,1.0,1.55,2.0,4.0,2.0
1,1.0,2.0,1.0,1.0,20.5,5.0,63.8,14.5,3.0,7.0,1.0,0.0,1.55,2.0,4.0,2.0
2,1.0,2.0,1.0,1.0,20.5,5.0,61.4,14.5,3.0,7.0,1.0,1.0,1.55,2.0,4.0,2.0
3,1.0,2.0,1.0,1.0,20.5,5.0,63.8,14.5,3.0,7.0,1.0,1.0,0.94,2.0,4.0,2.0
263,3.0,1.0,0.0,3.0,22.2,5.2,60.4,14.4,4.0,10.0,0.0,0.0,1.21,2.0,4.0,
0,3.0,1.0,0.0,3.0,22.2,5.2,47.2,14.4,4.0,10.0,0.0,0.0,1.21,2.0,4.0,2.0
1,3.0,1.0,0.0,3.0,22.2,5.2,60.4,13.0,4.0,10.0,0.0,0.0,1.21,2.0,4.0,2.0
2,3.0,1.0,0.0,3.0,22.2,5.2,55.8,14.4,4.0,10.0,0.0,0.0,1.21,2.0,4.0,2.0
3,3.0,1.0,0.0,3.0,22.2,5.2,47.6,14.4,4.0,10.0,0.0,0.0,1.21,2.0,4.0,2.0
924,1.0,3.0,1.0,2.0,22.4,10.1,48.6,17.0,4.0,9.0,0.0,1.0,1.69,2.0,4.0,
0,1.0,3.0,1.0,2.0,22.4,10.1,65.0,17.0,4.0,9.0,1.0,1.0,1.69,2.0,4.0,2.0
1,1.0,3.0,1.0,2.0,22.4,10.1,51.8,17.0,4.0,9.0,0.0,1.0,1.69,2.0,4.0,2.0
2,1.0,3.0,1.0,2.0,22.4,10.1,48.6,14.5,4.0,9.0,0.0,1.0,1.34,2.0,4.0,2.0
3,1.0,3.0,1.0,2.0,22.4,10.1,48.6,17.0,4.0,9.0,0.0,0.0,1.51,2.0,4.0,2.0
216,3.0,1.0,0.0,3.0,22.2,5.2,60.6,13.8,3.0,8.0,0.0,0.0,1.57,2.0,4.0,
0,3.0,1.0,0.0,3.0,22.2,5.2,75.7,13.8,3.0,8.0,0.0,0.0,1.57,2.0,4.0,2.0
1,3.0,1.0,0.0,3.0,22.2,5.2,52.2,13.8,3.0,8.0,0.0,0.0,1.57,2.0,4.0,2.0
2,3.0,1.0,0.0,3.0,22.2,5.2,60.6,13.8,3.0,8.0,0.0,1.0,2.02,2.0,4.0,2.0
3,3.0,1.0,0.0,3.0,22.2,5.2,60.6,16.6,3.0,8.0,1.0,0.0,1.57,2.0,4.0,2.0
769,4.0,2.0,1.0,1.0,24.2,6.0,60.3,15.8,3.0,10.0,1.0,0.0,1.29,2.0,4.0,
0,4.0,2.0,1.0,1.0,24.2,6.0,71.0,15.8,3.0,10.0,1.0,0.0,1.29,2.0,4.0,2.0
1,4.0,2.0,1.0,1.0,24.2,6.0,67.1,15.8,3.0,10.0,1.0,0.0,1.29,2.0,4.0,2.0
2,4.0,2.0,1.0,1.0,24.2,6.0,60.3,14.4,3.0,6.0,1.0,0.0,1.29,2.0,4.0,2.0
3,4.0,2.0,1.0,1.0,24.2,6.0,74.1,15.8,3.0,11.0,1.0,0.0,1.29,2.0,4.0,2.0
10,1.0,1.0,0.0,3.0,22.2,5.1,55.1,14.5,3.0,8.0,1.0,0.0,0.9,2.0,2.0,
0,1.0,1.0,0.0,3.0,22.2,5.1,55.1,14.5,3.0,8.0,1.0,0.0,1.8,2.0,2.0,2.0
1,1.0,1.0,0.0,3.0,22.2,5.1,75.0,14.5,3.0,8.0,1.0,0.0,0.9,2.0,2.0,2.0
2,1.0,1.0,0.0,3.0,22.2,5.1,55.1,14.5,3.0,8.0,1.0,0.0,1.41,2.0,2.0,2.0
3,1.0,1.0,0.0,3.0,22.2,5.1,55.1,14.5,3.0,8.0,1.0,0.0,1.85,2.0,2.0,2.0
518,5.0,1.0,0.0,3.0,24.2,6.0,61.0,15.6,5.0,11.0,1.0,0.0,1.26,2.0,4.0,
0,5.0,1.0,0.0,3.0,24.2,6.0,62.4,15.6,5.0,11.0,1.0,0.0,1.26,2.0,4.0,2.0
1,5.0,1.0,0.0,3.0,24.2,6.0,61.0,15.6,5.0,11.0,1.0,0.0,1.86,2.0,4.0,2.0
2,5.0,1.0,0.0,3.0,24.2,6.0,61.0,15.4,5.0,11.0,1.0,0.0,1.26,2.0,4.0,2.0
3,5.0,1.0,0.0,3.0,24.2,6.0,57.2,15.6,5.0,13.0,1.0,0.0,1.26,2.0,4.0,2.0
1362,4.0,3.0,1.0,2.0,17.6,8.4,69.9,13.4,5.0,11.0,1.0,1.0,1.49,1.0,4.0,
0,4.0,3.0,1.0,2.0,17.6,8.4,72.1,13.4,5.0,11.0,1.0,1.0,1.49,1.0,4.0,2.0
1,4.0,3.0,1.0,2.0,17.6,8.4,69.9,16.3,5.0,11.0,0.0,1.0,1.49,1.0,4.0,2.0
2,4.0,3.0,1.0,2.0,17.6,8.4,69.9,13.6,5.0,11.0,0.0,1.0,1.49,1.0,4.0,2.0
3,4.0,3.0,1.0,2.0,17.6,8.4,69.9,13.9,5.0,11.0,1.0,1.0,1.49,1.0,4.0,2.0
78,1.0,1.0,0.0,6.0,22.2,5.1,47.8,16.9,5.0,10.0,0.0,0.0,1.12,2.0,4.0,
0,1.0,1.0,0.0,6.0,22.2,5.1,48.8,16.9,5.0,10.0,0.0,0.0,1.12,2.0,4.0,2.0
1,1.0,1.0,0.0,6.0,22.2,5.1,65.7,13.9,5.0,10.0,0.0,0.0,1.12,2.0,4.0,2.0
2,1.0,1.0,0.0,6.0,22.2,5.1,47.8,16.9,5.0,10.0,0.0,0.0,1.83,2.0,4.0,2.0
3,1.0,1.0,0.0,6.0,22.2,5.1,47.8,16.9,5.0,10.0,0.0,0.0,1.3,2.0,4.0,2.0
864,1.0,3.0,1.0,1.0,22.4,10.1,49.9,16.7,3.0,10.0,1.0,1.0,1.38,2.0,4.0,
0,1.0,3.0,1.0,1.0,22.4,10.1,49.9,16.7,3.0,10.0,1.0,1.0,1.34,2.0,4.0,2.0
1,1.0,3.0,1.0,1.0,22.4,10.1,49.9,16.7,3.0,10.0,1.0,1.0,1.91,2.0,4.0,2.0
2,1.0,3.0,1.0,1.0,22.4,10.1,49.9,16.1,3.0,12.0,1.0,1.0,1.38,2.0,4.0,2.0
3,1.0,3.0,1.0,1.0,22.4,10.1,54.7,16.7,3.0,10.0,1.0,1.0,1.38,2.0,4.0,2.0
1848,5.0,4.0,1.0,1.0,20.6,4.6,65.4,13.0,4.0,10.0,0.0,1.0,1.16,1.0,4.0,
0,5.0,4.0,1.0,1.0,20.6,4.6,65.4,17.3,4.0,10.0,1.0,1.0,1.16,1.0,4.0,2.0
1,5.0,4.0,1.0,1.0,20.6,4.6,67.8,13.0,4.0,10.0,0.0,1.0,0.91,1.0,4.0,2.0
2,5.0,4.0,1.0,1.0,20.6,4.6,71.6,13.0,4.0,10.0,0.0,1.0,1.26,1.0,4.0,2.0
3,5.0,4.0,1.0,1.0,20.6,4.6,64.1,13.0,4.0,10.0,0.0,1.0,1.16,1.0,4.0,2.0
7,1.0,1.0,0.0,3.0,22.2,5.1,55.1,14.5,3.0,8.0,0.0,0.0,1.57,1.0,4.0,
0,1.0,1.0,0.0,3.0,22.2,5.1,69.2,15.3,3.0,8.0,0.0,0.0,1.57,1.0,4.0,2.0
1,1.0,1.0,0.0,3.0,22.2,5.1,55.1,14.9,3.0,8.0,0.0,0.0,1.57,1.0,4.0,2.0
2,1.0,1.0,0.0,3.0,22.2,5.1,55.1,14.1,3.0,8.0,1.0,0.0,1.57,1.0,4.0,2.0
3,1.0,1.0,0.0,3.0,22.2,5.1,55.1,14.9,3.0,8.0,0.0,1.0,1.57,1.0,4.0,2.0
990,2.0,3.0,1.0,1.0,18.4,8.2,74.2,12.9,3.0,9.0,0.0,1.0,1.69,1.0,4.0,
0,2.0,3.0,1.0,1.0,18.4,8.2,54.7,12.9,3.0,9.0,0.0,1.0,1.69,1.0,4.0,2.0
1,2.0,3.0,1.0,1.0,18.4,8.2,68.9,12.9,3.0,9.0,1.0,1.0,1.69,1.0,4.0,2.0
2,2.0,3.0,1.0,1.0,18.4,8.2,65.0,12.9,3.0,9.0,0.0,1.0,1.69,1.0,4.0,2.0
3,2.0,3.0,1.0,1.0,18.4,8.2,74.2,15.1,3.0,9.0,0.0,1.0,1.08,1.0,4.0,2.0
717,3.0,2.0,1.0,1.0,22.9,6.6,57.2,15.0,3.0,8.0,0.0,1.0,1.55,2.0,4.0,
0,3.0,2.0,1.0,1.0,22.9,6.6,73.1,15.2,3.0,8.0,0.0,1.0,1.55,2.0,4.0,2.0
1,3.0,2.0,1.0,1.0,22.9,6.6,57.9,15.0,3.0,8.0,1.0,1.0,1.55,2.0,4.0,2.0
2,3.0,2.0,1.0,1.0,22.9,6.6,57.2,13.3,3.0,8.0,0.0,1.0,1.55,2.0,4.0,2.0
3,3.0,2.0,1.0,1.0,22.9,6.6,74.1,13.5,3.0,8.0,0.0,1.0,1.55,2.0,4.0,2.0
782,4.0,2.0,1.0,1.0,24.2,6.0,60.3,15.8,3.0,9.0,1.0,0.0,1.04,2.0,4.0,
0,4.0,2.0,1.0,1.0,24.2,6.0,60.3,15.8,3.0,9.0,1.0,1.0,1.02,2.0,4.0,2.0
1,4.0,2.0,1.0,1.0,24.2,6.0,60.3,15.4,3.0,9.0,1.0,0.0,2.02,2.0,4.0,2.0
2,4.0,2.0,1.0,1.0,24.2,6.0,75.1,15.8,3.0,9.0,0.0,0.0,1.04,2.0,4.0,2.0
3,4.0,2.0,1.0,1.0,24.2,6.0,60.3,14.7,3.0,9.0,1.0,0.0,1.37,2.0,4.0,2.0
1851,5.0,4.0,1.0,1.0,20.6,4.6,65.4,13.0,4.0,9.0,1.0,1.0,1.55,2.0,4.0,
0,5.0,4.0,1.0,1.0,20.6,4.6,61.4,13.0,4.0,9.0,1.0,1.0,1.17,2.0,4.0,2.0
1,5.0,4.0,1.0,1.0,20.6,4.6,65.4,15.8,4.0,9.0,1.0,1.0,1.69,2.0,4.0,2.0
2,5.0,4.0,1.0,1.0,20.6,4.6,59.1,16.2,4.0,9.0,1.0,1.0,1.55,2.0,4.0,2.0
3,5.0,4.0,1.0,1.0,20.6,4.6,62.3,13.0,4.0,9.0,1.0,1.0,1.55,2.0,4.0,2.0
406,4.0,1.0,0.0,3.0,22.9,6.6,54.6,16.0,5.0,11.0,0.0,0.0,0.9,2.0,4.0,
0,4.0,1.0,0.0,3.0,22.9,6.6,54.6,16.0,5.0,11.0,0.0,1.0,1.96,2.0,4.0,2.0
1,4.0,1.0,0.0,3.0,22.9,6.6,54.6,15.2,5.0,11.0,1.0,0.0,0.9,2.0,4.0,2.0
2,4.0,1.0,0.0,3.0,22.9,6.6,73.1,16.0,5.0,11.0,1.0,0.0,0.9,2.0,4.0,2.0
3,4.0,1.0,0.0,3.0,22.9,6.6,69.9,16.0,5.0,11.0,0.0,0.0,0.9,2.0,4.0,2.0
763,4.0,2.0,1.0,1.0,24.2,6.0,60.0,16.0,3.0,9.0,1.0,0.0,1.57,1.0,4.0,
0,4.0,2.0,1.0,1.0,24.2,6.0,60.0,17.1,3.0,12.0,1.0,0.0,1.57,1.0,4.0,2.0
1,4.0,2.0,1.0,1.0,24.2,6.0,62.3,16.0,3.0,12.0,1.0,0.0,1.57,1.0,4.0,2.0
2,4.0,2.0,1.0,1.0,24.2,6.0,68.5,16.0,3.0,12.0,1.0,0.0,1.57,1.0,4.0,2.0
3,4.0,2.0,1.0,1.0,24.2,6.0,60.0,17.4,3.0,9.0,1.0,0.0,1.57,1.0,4.0,2.0
1794,5.0,4.0,1.0,1.0,20.6,4.6,68.8,13.7,3.0,9.0,0.0,1.0,1.5,2.0,4.0,
0,5.0,4.0,1.0,1.0,20.6,4.6,68.8,13.2,3.0,9.0,1.0,1.0,1.5,2.0,4.0,2.0
1,5.0,4.0,1.0,1.0,20.6,4.6,68.8,13.7,3.0,9.0,1.0,1.0,1.77,2.0,4.0,2.0
2,5.0,4.0,1.0,1.0,20.6,4.6,68.8,17.5,3.0,9.0,1.0,1.0,1.5,2.0,4.0,2.0
3,5.0,4.0,1.0,1.0,20.6,4.6,68.8,13.7,3.0,6.0,0.0,1.0,1.79,2.0,4.0,2.0
745,3.0,2.0,1.0,1.0,22.9,6.6,60.0,14.1,4.0,10.0,1.0,1.0,1.77,2.0,4.0,
0,3.0,2.0,1.0,1.0,22.9,6.6,54.5,14.1,4.0,10.0,1.0,1.0,1.77,2.0,4.0,2.0
1,3.0,2.0,1.0,1.0,22.9,6.6,60.0,15.3,4.0,10.0,1.0,1.0,1.46,2.0,4.0,2.0
2,3.0,2.0,1.0,1.0,22.9,6.6,45.7,14.1,4.0,10.0,1.0,1.0,1.77,2.0,4.0,2.0
3,3.0,2.0,1.0,1.0,22.9,6.6,60.0,14.1,4.0,10.0,1.0,1.0,1.66,2.0,4.0,2.0
688,3.0,2.0,1.0,1.0,22.9,6.6,56.9,15.0,3.0,9.0,0.0,1.0,1.16,2.0,4.0,
0,3.0,2.0,1.0,1.0,22.9,6.6,56.9,17.3,3.0,9.0,0.0,1.0,1.16,2.0,4.0,2.0
1,3.0,2.0,1.0,1.0,22.9,6.6,56.9,15.0,3.0,9.0,0.0,0.0,1.79,2.0,4.0,2.0
2,3.0,2.0,1.0,1.0,22.9,6.6,49.6,15.0,3.0,7.0,0.0,1.0,1.16,2.0,4.0,2.0
3,3.0,2.0,1.0,1.0,22.9,6.6,45.5,15.0,3.0,9.0,0.0,1.0,1.16,2.0,4.0,2.0
1046,2.0,3.0,1.0,2.0,18.4,8.2,73.0,13.0,4.0,10.0,0.0,1.0,1.24,2.0,4.0,
0,2.0,3.0,1.0,2.0,18.4,8.2,72.5,13.0,4.0,10.0,0.0,1.0,1.24,2.0,4.0,2.0
1,2.0,3.0,1.0,2.0,18.4,8.2,73.0,14.0,4.0,10.0,0.0,1.0,1.38,2.0,4.0,2.0
2,2.0,3.0,1.0,2.0,18.4,8.2,45.8,13.0,4.0,10.0,0.0,1.0,1.24,2.0,4.0,2.0
3,2.0,3.0,1.0,2.0,18.4,8.2,55.0,13.0,4.0,10.0,0.0,1.0,1.34,2.0,4.0,2.0
1506,2.0,4.0,1.0,2.0,19.6,6.6,65.2,14.1,4.0,9.0,0.0,1.0,1.69,2.0,4.0,
0,2.0,4.0,1.0,2.0,19.6,6.6,65.2,14.1,4.0,9.0,0.0,1.0,1.3,2.0,4.0,2.0
1,2.0,4.0,1.0,2.0,19.6,6.6,67.3,14.1,4.0,9.0,1.0,1.0,1.69,2.0,4.0,2.0
2,2.0,4.0,1.0,2.0,19.6,6.6,65.2,14.1,4.0,12.0,0.0,1.0,1.5,2.0,4.0,2.0
3,2.0,4.0,1.0,2.0,19.6,6.6,63.8,14.1,4.0,9.0,0.0,1.0,1.76,2.0,4.0,2.0
690,3.0,2.0,1.0,1.0,22.9,6.6,56.9,15.0,3.0,9.0,1.0,1.0,1.44,2.0,4.0,
0,3.0,2.0,1.0,1.0,22.9,6.6,56.9,15.0,3.0,9.0,1.0,1.0,1.88,2.0,4.0,2.0
1,3.0,2.0,1.0,1.0,22.9,6.6,63.7,16.3,3.0,9.0,1.0,1.0,1.44,2.0,4.0,2.0
2,3.0,2.0,1.0,1.0,22.9,6.6,56.9,15.0,3.0,12.0,1.0,1.0,1.17,2.0,4.0,2.0
3,3.0,2.0,1.0,1.0,22.9,6.6,56.9,15.0,3.0,9.0,1.0,0.0,1.15,2.0,4.0,2.0
1949,1.0,5.0,1.0,4.0,20.8,4.2,59.1,15.1,5.0,11.0,1.0,1.0,1.49,1.0,4.0,
0,1.0,5.0,1.0,4.0,20.8,4.2,59.1,15.1,5.0,6.0,1.0,1.0,1.63,1.0,4.0,2.0
1,1.0,5.0,1.0,4.0,20.8,4.2,56.3,15.1,5.0,11.0,1.0,1.0,1.49,1.0,4.0,2.0
2,1.0,5.0,1.0,4.0,20.8,4.2,59.1,15.1,5.0,11.0,1.0,1.0,1.74,1.0,4.0,2.0
3,1.0,5.0,1.0,4.0,20.8,4.2,59.1,13.0,5.0,11.0,1.0,1.0,1.49,1.0,4.0,2.0
280,3.0,1.0,0.0,4.0,22.2,5.2,58.2,14.9,5.0,10.0,0.0,0.0,1.04,2.0,4.0,
0,3.0,1.0,0.0,4.0,22.2,5.2,58.2,14.7,5.0,10.0,1.0,0.0,1.04,2.0,4.0,2.0
1,3.0,1.0,0.0,4.0,22.2,5.2,58.2,16.3,5.0,10.0,0.0,0.0,1.04,2.0,4.0,2.0
2,3.0,1.0,0.0,4.0,22.2,5.2,58.2,14.9,5.0,10.0,0.0,0.0,1.89,2.0,4.0,2.0
3,3.0,1.0,0.0,4.0,22.2,5.2,63.9,14.9,5.0,10.0,0.0,0.0,1.04,2.0,4.0,2.0
992,2.0,3.0,1.0,1.0,18.4,8.2,74.2,12.9,3.0,8.0,0.0,1.0,1.08,2.0,4.0,
0,2.0,3.0,1.0,1.0,18.4,8.2,69.4,12.9,3.0,8.0,0.0,1.0,1.08,2.0,4.0,2.0
1,2.0,3.0,1.0,1.0,18.4,8.2,74.2,16.4,3.0,8.0,0.0,1.0,1.37,2.0,4.0,2.0
2,2.0,3.0,1.0,1.0,18.4,8.2,70.5,12.9,3.0,8.0,0.0,1.0,1.08,2.0,4.0,2.0
3,2.0,3.0,1.0,1.0,18.4,8.2,67.2,12.9,3.0,8.0,1.0,1.0,1.08,2.0,4.0,2.0
1756,4.0,4.0,1.0,1.0,20.8,4.2,75.6,13.2,4.0,10.0,0.0,0.0,1.4,2.0,4.0,
0,4.0,4.0,1.0,1.0,20.8,4.2,46.5,13.2,4.0,10.0,0.0,0.0,1.66,2.0,4.0,2.0
1,4.0,4.0,1.0,1.0,20.8,4.2,68.2,13.2,4.0,10.0,0.0,0.0,1.4,2.0,4.0,2.0
2,4.0,4.0,1.0,1.0,20.8,4.2,55.5,13.2,4.0,10.0,0.0,0.0,1.4,2.0,4.0,2.0
3,4.0,4.0,1.0,1.0,20.8,4.2,63.1,13.2,4.0,10.0,0.0,0.0,1.4,2.0,4.0,2.0
1531,2.0,4.0,1.0,2.0,19.6,6.6,65.2,14.1,4.0,10.0,1.0,1.0,1.55,2.0,4.0,
0,2.0,4.0,1.0,2.0,19.6,6.6,65.2,14.1,4.0,10.0,1.0,1.0,0.98,2.0,4.0,2.0
1,2.0,4.0,1.0,2.0,19.6,6.6,63.4,14.1,4.0,10.0,1.0,0.0,1.55,2.0,4.0,2.0
2,2.0,4.0,1.0,2.0,19.6,6.6,72.7,14.1,4.0,7.0,1.0,1.0,1.55,2.0,4.0,2.0
3,2.0,4.0,1.0,2.0,19.6,6.6,65.2,14.1,4.0,10.0,0.0,1.0,0.96,2.0,4.0,2.0
